26	2	1.044971e+03	1.602810e+02	1241	374	3.768056e+00	1.527298e+00	3.103051e+00	-1.590885e+00
26	4	0	1.826961e+02	1.153831e+02	2.223404e+02	-1.997900e+01	1.687160e+00	2.620863e+01	1.567045e+00
27	1	7.140115e+02	1.847336e+02	8.602250e+02	2.751280e+02	3.048608e+00	1.622568e+00	1.342263e+01	-1.621284e+00
27	2	1.018751e+03	1.584487e+02	1241	374	3.758824e+00	1.521949e+00	3.400567e+00	-1.590468e+00
27	4	0	1.843210e+02	9.300204e+01	2.258582e+02	-2.001219e+01	1.731695e+00	2.504398e+01	1.566116e+00
28	1	7.096686e+02	1.852230e+02	8.498463e+02	2.728741e+02	3.009346e+00	1.639574e+00	1.380113e+01	-1.621928e+00
28	2	9.958572e+02	1.562094e+02	1241	374	3.758783e+00	1.514456e+00	3.707490e+00	-1.590468e+00
28	4	0	1.860932e+02	6.859050e+01	2.285384e+02	-2.004538e+01	1.776230e+00	2.387933e+01	1.565187e+00
29	1	7.055282e+02	1.856896e+02	8.401139e+02	2.707611e+02	2.970085e+00	1.656581e+00	1.417963e+01	-1.622571e+00
29	2	9.754559e+02	1.611201e+02	1241	374	3.759099e+00	1.540696e+00	4.014061e+00	-1.590468e+00
29	4	0	1.880337e+02	4.185900e+01	2.302357e+02	-2.007858e+01	1.820764e+00	2.271468e+01	1.564258e+00
30	1	7.015766e+02	1.861349e+02	8.309693e+02	2.687761e+02	2.930824e+00	1.673588e+00	1.455813e+01	-1.623215e+00
30	2	9.570619e+02	1.610521e+02	1241	374	3.759166e+00	1.543462e+00	4.320877e+00	-1.590468e+00
31	1	6.944630e+02	1.853859e+02	8.191357e+02	2.653436e+02	2.824466e+00	1.662803e+00	1.493959e+01	-1.629652e+00
31	2	9.332343e+02	1.606730e+02	1241	374	3.704850e+00	1.545899e+00	4.608289e+00	-1.603846e+00
32	1	6.876597e+02	1.846700e+02	8.079862e+02	2.621064e+02	2.718109e+00	1.652017e+00	1.532105e+01	-1.636089e+00
32	2	9.113886e+02	1.570604e+02	1241	374	3.650374e+00	1.533178e+00	4.895859e+00	-1.617224e+00
33	1	6.811470e+02	1.839852e+02	7.974632e+02	2.590482e+02	2.611752e+00	1.641231e+00	1.570251e+01	-1.642526e+00
33	2	8.913434e+02	1.583309e+02	1241	374	3.596126e+00	1.542055e+00	5.183203e+00	-1.630602e+00
34	1	6.749067e+02	1.833293e+02	7.875151e+02	2.561547e+02	2.505394e+00	1.630446e+00	1.608397e+01	-1.648963e+00
34	2	8.728017e+02	1.530937e+02	1241	374	3.541471e+00	1.512506e+00	5.470949e+00	-1.643980e+00
35	1	6.689220e+02	1.827007e+02	7.780960e+02	2.534128e+02	2.399037e+00	1.619660e+00	1.646544e+01	-1.655400e+00
35	2	8.557027e+02	1.555471e+02	1241	374	3.487218e+00	1.520827e+00	5.758300e+00	-1.657358e+00
36	1	6.616516e+02	1.825758e+02	7.657092e+02	2.511745e+02	2.244392e+00	1.622299e+00	1.690018e+01	-1.655400e+00
36	2	8.347884e+02	1.564082e+02	1241	374	3.364260e+00	1.522143e+00	6.045295e+00	-1.660352e+00
37	1	6.547081e+02	1.824565e+02	7.540236e+02	2.490639e+02	2.089746e+00	1.624939e+00	1.733493e+01	-1.655400e+00
37	2	8.153523e+02	1.571589e+02	1241	374	3.241303e+00	1.523458e+00	6.332290e+00	-1.663345e+00
38	1	6.480700e+02	1.823423e+02	7.429814e+02	2.470705e+02	1.935101e+00	1.627578e+00	1.776968e+01	-1.655400e+00
38	2	7.972430e+02	1.580303e+02	1.219693e+03	374	3.118346e+00	1.524774e+00	6.619285e+00	-1.666339e+00
39	1	6.417177e+02	1.822331e+02	7.325308e+02	2.451847e+02	1.780456e+00	1.630218e+00	1.820443e+01	-1.655400e+00
39	2	7.803292e+02	1.590289e+02	1.169741e+03	374	2.995389e+00	1.526089e+00	6.906280e+00	-1.669332e+00
40	1	6.356330e+02	1.821284e+02	7.226256e+02	2.433981e+02	1.625811e+00	1.632857e+00	1.863917e+01	-1.655400e+00
40	2	7.644963e+02	1.599229e+02	1.124938e+03	374	2.872432e+00	1.527405e+00	7.193276e+00	-1.672326e+00
41	1	6.285093e+02	1.825440e+02	7.125005e+02	2.423947e+02	1.442928e+00	1.650376e+00	1.906094e+01	-1.660407e+00
41	2	7.483480e+02	1.614147e+02	1.078232e+03	3.656856e+02	2.739680e+00	1.533368e+00	7.538237e+00	-1.672326e+00
42	1	6.216631e+02	1.829432e+02	7.028671e+02	2.414395e+02	1.260046e+00	1.667895e+00	1.948270e+01	-1.665415e+00
42	2	7.333618e+02	1.627411e+02	1.036721e+03	3.553750e+02	2.606928e+00	1.539331e+00	7.883199e+00	-1.672326e+00
43	1	6.150787e+02	1.833270e+02	6.936906e+02	2.405291e+02	1.077164e+00	1.685413e+00	1.990446e+01	-1.670423e+00
43	2	7.194167e+02	1.639281e+02	9.995847e+02	3.461795e+02	2.474176e+00	1.545294e+00	8.228161e+00	-1.672326e+00
44	1	6.087412e+02	1.836964e+02	6.849390e+02	2.396603e+02	8.942810e-01	1.702932e+00	2.032623e+01	-1.675431e+00
44	2	7.064078e+02	1.649965e+02	9.661657e+02	3.379275e+02	2.341424e+00	1.551257e+00	8.573123e+00	-1.672326e+00
45	1	6.026371e+02	1.840520e+02	6.765837e+02	2.388305e+02	7.113990e-01	1.720451e+00	2.074799e+01	-1.680439e+00
45	2	6.942440e+02	1.659633e+02	9.359326e+02	3.304809e+02	2.208671e+00	1.557220e+00	8.918085e+00	-1.672326e+00
46	1	5.968959e+02	1.844321e+02	6.689170e+02	2.382043e+02	5.336480e-01	1.738486e+00	2.112670e+01	-1.685352e+00
46	2	6.821887e+02	1.668265e+02	9.084116e+02	3.239788e+02	2.068064e+00	1.563111e+00	9.251436e+00	-1.674410e+00
47	1	5.913384e+02	1.847999e+02	6.615500e+02	2.376022e+02	3.558960e-01	1.756521e+00	2.150540e+01	-1.690265e+00
47	2	6.708415e+02	1.676166e+02	8.832246e+02	3.180349e+02	1.927456e+00	1.569001e+00	9.584788e+00	-1.676493e+00
48	1	5.859559e+02	1.851560e+02	6.544653e+02	2.370229e+02	1.781450e-01	1.774557e+00	2.188410e+01	-1.695177e+00
48	2	6.601418e+02	1.683426e+02	8.600870e+02	3.125803e+02	1.786848e+00	1.574892e+00	9.918140e+00	-1.678576e+00
49	1	5.817103e+02	1.833329e+02	6.487865e+02	2.338242e+02	3.276400e-02	1.719312e+00	2.226771e+01	-1.700090e+00
49	2	6.500358e+02	1.690119e+02	8.387583e+02	3.075569e+02	1.646240e+00	1.580783e+00	1.025149e+01	-1.680660e+00
50	1	5.775960e+02	1.815666e+02	6.433197e+02	2.307443e+02	-1.126170e-01	1.664068e+00	2.265131e+01	-1.705003e+00
50	2	6.404754e+02	1.696310e+02	8.190344e+02	3.029155e+02	1.505633e+00	1.586674e+00	1.058484e+01	-1.682743e+00
51	1	5.738288e+02	1.803798e+02	6.376821e+02	2.286272e+02	-2.597880e-01	1.633095e+00	2.302957e+01	-1.705003e+00
51	2	6.327671e+02	1.699521e+02	8.015762e+02	2.979463e+02	1.386093e+00	1.589196e+00	1.094616e+01	-1.682743e+00
52	1	5.701739e+02	1.792076e+02	6.322431e+02	2.265853e+02	-4.069590e-01	1.602121e+00	2.340783e+01	-1.705003e+00
52	2	6.254873e+02	1.702492e+02	7.854271e+02	2.933570e+02	1.266554e+00	1.591718e+00	1.130747e+01	-1.682743e+00
53	1	5.666265e+02	1.780759e+02	6.269923e+02	2.246148e+02	-5.541300e-01	1.571148e+00	2.378609e+01	-1.705003e+00
53	2	6.186012e+02	1.705249e+02	7.704451e+02	2.891056e+02	1.147014e+00	1.594240e+00	1.166878e+01	-1.682743e+00
54	1	5.633955e+02	1.804471e+02	6.221717e+02	2.262108e+02	-6.935520e-01	1.647004e+00	2.416413e+01	-1.705003e+00
54	2	6.120778e+02	1.707814e+02	7.565082e+02	2.851562e+02	1.027475e+00	1.596762e+00	1.203010e+01	-1.682743e+00
55	1	5.602568e+02	1.825387e+02	6.175123e+02	2.277529e+02	-8.329740e-01	1.722859e+00	2.454217e+01	-1.705003e+00
55	2	6.058890e+02	1.710206e+02	7.435107e+02	2.814776e+02	9.079350e-01	1.599284e+00	1.239141e+01	-1.682743e+00
55	5	2.443094e+02	1.816700e+02	2.855084e+02	2.010344e+02	-2.754284e+01	2.183087e+00	5.767540e+01	1.463716e+00
56	1	5.578813e+02	1.828068e+02	6.133122e+02	2.273498e+02	-9.546620e-01	1.737890e+00	2.490650e+01	-1.700828e+00
56	2	6.017331e+02	1.714999e+02	7.332856e+02	2.780390e+02	8.226010e-01	1.605689e+00	1.277978e+01	-1.682743e+00
56	5	2.395896e+02	1.821207e+02	2.820095e+02	2.018897e+02	-2.737178e+01	2.207352e+00	5.664559e+01	1.466720e+00
57	1	5.555704e+02	1.830678e+02	6.092412e+02	2.269593e+02	-1.076350e+00	1.752921e+00	2.527083e+01	-1.696653e+00
57	2	5.977943e+02	1.719470e+02	7.237513e+02	2.748365e+02	7.372660e-01	1.612094e+00	1.316814e+01	-1.682743e+00
57	5	2.346883e+02	1.825873e+02	2.783857e+02	2.027779e+02	-2.720072e+01	2.231617e+00	5.561578e+01	1.469724e+00
58	1	5.541184e+02	1.825522e+02	6.062111e+02	2.256627e+02	-1.167928e+00	1.738376e+00	2.563985e+01	-1.692477e+00
58	2	5.940562e+02	1.723648e+02	7.148401e+02	2.718466e+02	6.519310e-01	1.618499e+00	1.355651e+01	-1.682743e+00
58	5	2.294937e+02	1.822235e+02	2.745369e+02	2.027813e+02	-2.703701e+01	2.189137e+00	5.458599e+01	1.472729e+00
59	1	5.527055e+02	1.820500e+02	6.032723e+02	2.244064e+02	-1.259505e+00	1.723832e+00	2.600888e+01	-1.688302e+00
59	2	5.905037e+02	1.727563e+02	7.064927e+02	2.690488e+02	5.665970e-01	1.624904e+00	1.394487e+01	-1.682743e+00
59	5	2.240913e+02	1.818463e+02	2.705455e+02	2.027848e+02	-2.687330e+01	2.146657e+00	5.355621e+01	1.475733e+00
60	1	5.513302e+02	1.815608e+02	6.004208e+02	2.231884e+02	-1.351083e+00	1.709287e+00	2.637790e+01	-1.684127e+00
60	2	5.871234e+02	1.731237e+02	6.986574e+02	2.664251e+02	4.812620e-01	1.631309e+00	1.433323e+01	-1.682743e+00
60	5	2.184685e+02	1.814548e+02	2.664036e+02	2.027884e+02	-2.670959e+01	2.104177e+00	5.252642e+01	1.478738e+00
61	1	5.519707e+02	1.799093e+02	6.032721e+02	2.235115e+02	-1.240094e+00	1.640514e+00	2.524333e+01	-1.681799e+00
61	2	5.831128e+02	1.737071e+02	6.906512e+02	2.645069e+02	3.795350e-01	1.641967e+00	1.467830e+01	-1.682743e+00
61	5	2.127242e+02	1.807090e+02	2.622126e+02	2.024740e+02	-2.651476e+01	2.038130e+00	5.145177e+01	1.481064e+00
62	1	5.501926e+02	1.809561e+02	6.000028e+02	2.237823e+02	-1.346639e+00	1.679016e+00	2.566557e+01	-1.679471e+00
62	2	5.792677e+02	1.742603e+02	6.830587e+02	2.626892e+02	2.778080e-01	1.652626e+00	1.502336e+01	-1.682743e+00
62	5	2.067241e+02	1.798982e+02	2.578500e+02	2.021455e+02	-2.631994e+01	1.972083e+00	5.037711e+01	1.483391e+00
63	1	5.484685e+02	1.818568e+02	5.968471e+02	2.240435e+02	-1.453185e+00	1.717518e+00	2.608780e+01	-1.677143e+00
63	2	5.755781e+02	1.747856e+02	6.758488e+02	2.609643e+02	1.760810e-01	1.663284e+00	1.536842e+01	-1.682743e+00
63	5	1.986343e+02	1.796736e+02	2.516551e+02	2.024324e+02	-2.623783e+01	1.946742e+00	4.929214e+01	1.485718e+00
64	1	5.467958e+02	1.826927e+02	5.937992e+02	2.242956e+02	-1.559730e+00	1.756021e+00	2.651004e+01	-1.674815e+00
64	2	5.720348e+02	1.752852e+02	6.689932e+02	2.593253e+02	7.435300e-02	1.673943e+00	1.571348e+01	-1.682743e+00
64	5	1.902972e+02	1.799408e+02	2.453146e+02	2.032366e+02	-2.614738e+01	1.953528e+00	4.820750e+01	1.488044e+00
64	6	3.605621e+02	1.694030e+02	3.874494e+02	1.937916e+02	-2.679266e+01	2.324731e+00	8.206761e+01	1.465922e+00
65	1	5.451723e+02	1.835044e+02	5.908537e+02	2.245390e+02	-1.666276e+00	1.794523e+00	2.693227e+01	-1.672487e+00
65	2	5.686293e+02	1.757609e+02	6.624664e+02	2.577660e+02	-2.737400e-02	1.684602e+00	1.605854e+01	-1.682743e+00
65	5	1.812996e+02	1.825144e+02	2.384629e+02	2.065264e+02	-2.607131e+01	2.112471e+00	4.711995e+01	1.490371e+00
65	6	3.554500e+02	1.700240e+02	3.836091e+02	1.952406e+02	-2.643471e+01	2.403402e+00	7.946796e+01	1.467850e+00
66	1	5.454235e+02	1.840002e+02	5.891452e+02	2.241202e+02	-1.727329e+00	1.824221e+00	2.755177e+01	-1.664664e+00
66	2	5.661198e+02	1.790310e+02	6.573205e+02	2.592559e+02	-1.085820e-01	1.752656e+00	1.638193e+01	-1.682743e+00
66	5	1.723253e+02	1.855429e+02	2.317320e+02	2.104678e+02	-2.595762e+01	2.300258e+00	4.601650e+01	1.492423e+00
66	6	3.498218e+02	1.740321e+02	3.793723e+02	2.001461e+02	-2.609107e+01	2.826669e+00	7.686287e+01	1.469779e+00
67	1	5.453793e+02	1.844760e+02	5.875151e+02	2.237213e+02	-1.788383e+00	1.853919e+00	2.817128e+01	-1.656841e+00
67	2	5.636985e+02	1.819878e+02	6.523960e+02	2.606810e+02	-1.897890e-01	1.820710e+00	1.670532e+01	-1.682743e+00
67	5	1.624602e+02	1.879171e+02	2.242994e+02	2.137344e+02	-2.586846e+01	2.435991e+00	4.491177e+01	1.494474e+00
67	6	3.443800e+02	1.760466e+02	3.753993e+02	2.031141e+02	-2.569133e+01	3.022756e+00	7.426598e+01	1.471708e+00
68	1	5.447845e+02	1.849328e+02	5.859580e+02	2.233407e+02	-1.849436e+00	1.883618e+00	2.879078e+01	-1.649017e+00
68	2	5.610473e+02	1.782622e+02	6.472921e+02	2.550532e+02	-2.791880e-01	1.741816e+00	1.702951e+01	-1.682743e+00
68	5	1.527009e+02	1.847081e+02	2.170689e+02	2.108647e+02	-2.574716e+01	2.208319e+00	4.381356e+01	1.496526e+00
68	6	3.377089e+02	1.720679e+02	3.703889e+02	2.001431e+02	-2.536961e+01	2.629849e+00	7.166812e+01	1.473636e+00
69	1	5.441692e+02	1.809687e+02	5.844175e+02	2.178926e+02	-1.912522e+00	1.720952e+00	2.941229e+01	-1.641194e+00
69	2	5.584862e+02	1.745248e+02	6.423992e+02	2.496608e+02	-3.685870e-01	1.662923e+00	1.735369e+01	-1.682743e+00
69	5	1.424134e+02	1.813420e+02	2.094843e+02	2.078397e+02	-2.562587e+01	1.980647e+00	4.271535e+01	1.498578e+00
69	6	3.305161e+02	1.677784e+02	3.650156e+02	1.969396e+02	-2.504789e+01	2.236941e+00	6.907027e+01	1.475565e+00
70	1	5.438929e+02	1.813301e+02	5.835554e+02	2.177684e+02	-1.950575e+00	1.741619e+00	2.981911e+01	-1.636571e+00
70	2	5.560109e+02	1.709385e+02	6.377045e+02	2.444894e+02	-4.579860e-01	1.584029e+00	1.767787e+01	-1.682743e+00
70	5	1.313300e+02	1.792222e+02	2.013209e+02	2.064083e+02	-2.551555e+01	1.849133e+00	4.161527e+01	1.500629e+00
70	6	3.231979e+02	1.633887e+02	3.596464e+02	1.936759e+02	-2.472444e+01	1.864727e+00	6.657509e+01	1.478231e+00
71	1	5.436251e+02	1.816824e+02	5.827176e+02	2.176478e+02	-1.988628e+00	1.762286e+00	3.022593e+01	-1.631948e+00
71	2	5.546980e+02	1.721803e+02	6.346385e+02	2.443968e+02	-5.157240e-01	1.611330e+00	1.797369e+01	-1.682743e+00
71	5	1.200766e+02	1.794139e+02	1.932079e+02	2.073782e+02	-2.538052e+01	1.849595e+00	4.051767e+01	1.503645e+00
71	6	3.151971e+02	1.639257e+02	3.537978e+02	1.954493e+02	-2.440620e+01	1.943345e+00	6.407428e+01	1.480896e+00
72	1	5.433655e+02	1.820260e+02	5.819028e+02	2.175305e+02	-2.026680e+00	1.782953e+00	3.063276e+01	-1.627324e+00
72	2	5.534240e+02	1.733778e+02	6.316817e+02	2.443075e+02	-5.734630e-01	1.638631e+00	1.826950e+01	-1.682743e+00
72	5	1.081613e+02	1.796169e+02	1.846659e+02	2.084053e+02	-2.524548e+01	1.850057e+00	3.942007e+01	1.506660e+00
72	6	3.065176e+02	1.645082e+02	3.474937e+02	1.973732e+02	-2.408797e+01	2.021963e+00	6.157347e+01	1.483562e+00
73	1	5.433952e+02	1.821600e+02	5.815311e+02	2.173145e+02	-2.046948e+00	1.792974e+00	3.093355e+01	-1.624301e+00
73	2	5.521872e+02	1.745335e+02	6.288285e+02	2.442215e+02	-6.312010e-01	1.665933e+00	1.856532e+01	-1.682743e+00
73	5	9.552385e+01	1.798322e+02	1.756601e+02	2.094946e+02	-2.511044e+01	1.850520e+00	3.832247e+01	1.509675e+00
73	6	2.970690e+02	1.651422e+02	3.406786e+02	1.994677e+02	-2.376974e+01	2.100582e+00	5.907265e+01	1.486228e+00
74	1	5.434245e+02	1.822916e+02	5.811668e+02	2.171030e+02	-2.067215e+00	1.802996e+00	3.123435e+01	-1.621278e+00
74	2	5.509861e+02	1.756494e+02	6.260735e+02	2.441384e+02	-6.889400e-01	1.693234e+00	1.886114e+01	-1.682743e+00
